Fecha,Anio,Mes,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Valorproduccion,Rendimiento,Precio,share_mes,Frecuencia,TipoDato
2004-01-01,2004,1,600.2,478.7,0.0,722.8809697857007,4197561.250523074,1.5109851729192156,5823.271262794244,0.1707477217571961,Mensual,Estimado
2004-02-01,2004,2,600.2,478.7,0.0,598.1427288391451,3473242.270579676,1.250253959283664,5823.271262794245,0.1412839907311343,Mensual,Estimado
2004-03-01,2004,3,600.2,478.7,0.0,1001.8867093712181,5817667.091052929,2.0941704458667836,5823.271262794244,0.2366501266932833,Mensual,Estimado
2004-04-01,2004,4,600.2,478.7,0.0,732.168110737246,4251488.998818771,1.5303974037886432,5823.271262794244,0.1729413860330511,Mensual,Estimado
2004-05-01,2004,5,600.2,478.7,0.0,4.714769226394084,27377.304752866014,0.00985493697106055,5823.271262794244,0.0011136496016161,Mensual,Estimado
2004-06-01,2004,6,600.2,478.7,0.0,5.887332201655479,34186.03968223395,0.012305859521227099,5823.271262794244,0.0013906142265143,Mensual,Estimado
2004-07-01,2004,7,600.2,478.7,0.0,4.0672491515647735,23617.342478793318,0.00850147316010335,5823.271262794244,0.0009607024606754,Mensual,Estimado
2004-08-01,2004,8,600.2,478.7,0.0,1.7656852344737066,10252.824781159685,0.0036906825893107,5823.271262794243,0.0004170627582243,Mensual,Estimado
2004-09-01,2004,9,600.2,478.7,0.0,5.48224907167859,31833.838807260494,0.01145914390859135,5823.271262794244,0.0012949317774572,Mensual,Estimado
2004-10-01,2004,10,600.2,478.7,0.0,184.24988904093402,1069885.9521515367,0.385124055119882,5823.271262794244,0.0435206487688866,Mensual,Estimado
2004-11-01,2004,11,600.2,478.7,0.0,412.65996858068615,2396197.3909340296,0.8625529237096539,5823.271262794244,0.0974721322604972,Mensual,Estimado
2004-12-01,2004,12,600.2,478.7,0.0,559.7143387593029,3250099.6954376716,1.1699299086353108,5823.271262794244,0.1322070329314636,Mensual,Estimado
2005-01-01,2005,1,1384.53,727.4300000000001,0.0,344.37938230423924,2394981.6023090505,0.4740665912311758,6932.808252372911,0.0582592866539064,Mensual,Estimado
2005-02-01,2005,2,1384.53,727.4300000000001,0.0,438.7440124672722,3051239.1042448147,0.6039672788241941,6932.808252372912,0.0742231228216628,Mensual,Estimado
2005-03-01,2005,3,1384.53,727.4300000000001,0.0,574.0254897385346,3992052.2476740316,0.7901933773716612,6932.808252372912,0.097108936457125,Mensual,Estimado
2005-04-01,2005,4,1384.53,727.4300000000001,0.0,563.895285484594,3921601.883736777,0.7762483166452949,6932.808252372911,0.0953951913730143,Mensual,Estimado
2005-05-01,2005,5,1384.53,727.4300000000001,0.0,485.0660697587737,3373385.204432202,0.6677334069009243,6932.808252372912,0.0820595095300869,Mensual,Estimado
2005-06-01,2005,6,1384.53,727.4300000000001,0.0,378.57898530436796,2632822.263511065,0.5211451622746865,6932.808252372911,0.0640448957147708,Mensual,Estimado
2005-07-01,2005,7,1384.53,727.4300000000001,0.0,462.3200565387756,3215198.3733179998,0.6364216457869054,6932.808252372911,0.0782115250905112,Mensual,Estimado
2005-08-01,2005,8,1384.53,727.4300000000001,0.0,429.4286595978998,2986455.6128758285,0.5911439281597297,6932.808252372912,0.0726472276287862,Mensual,Estimado
2005-09-01,2005,9,1384.53,727.4300000000001,0.0,496.3959358837528,3452178.600089023,0.6833299010262008,6932.808252372912,0.083976203595536,Mensual,Estimado
2005-10-01,2005,10,1384.53,727.4300000000001,0.0,547.3874611958511,3806798.4503803574,0.7535239365246118,6932.808252372912,0.09260253270444,Mensual,Estimado
2005-11-01,2005,11,1384.53,727.4300000000001,0.0,546.3510335924555,3799590.629094282,0.7520972085430697,6932.808252372911,0.0924271983611404,Mensual,Estimado
2005-12-01,2005,12,1384.53,727.4300000000001,0.0,644.5776281334836,4482706.108334566,0.8873142082680235,6932.808252372912,0.1090443700690193,Mensual,Estimado
2006-01-01,2006,1,1574.23,768.13,0.0,859.5405480639361,6605347.228455445,1.116991648077117,7580.66254663739,0.1356255598434637,Mensual,Estimado
2006-02-01,2006,2,1574.23,768.13,0.0,654.2923880008873,5028068.1015175115,0.8502671973341982,7580.662546637391,0.1032397734159441,Mensual,Estimado
2006-03-01,2006,3,1574.23,768.13,0.0,738.428937296596,5674635.763687737,0.959604474177064,7580.66254663739,0.116515548046042,Mensual,Estimado
2006-04-01,2006,4,1574.23,768.13,0.0,576.249724114757,4428330.375632837,0.748849057200089,7580.66254663739,0.0909255434414852,Mensual,Estimado
2006-05-01,2006,5,1574.23,768.13,0.0,379.7552434108121,2918321.01487834,0.4935002032874627,7580.662546637391,0.0599209864003427,Mensual,Estimado
2006-06-01,2006,6,1574.23,768.13,0.0,338.18662153911055,2598876.886396652,0.4394808745224018,7580.662546637391,0.0533619385160171,Mensual,Estimado
2006-07-01,2006,7,1574.23,768.13,0.0,175.6895823173861,1350129.0872694459,0.22831243568986348,7580.66254663739,0.0277217846373053,Mensual,Estimado
2006-08-01,2006,8,1574.23,768.13,0.0,346.8397480669313,2665373.930028576,0.4507258007601474,7580.662546637391,0.0547273018282837,Mensual,Estimado
2006-09-01,2006,9,1574.23,768.13,0.0,425.2878218934168,3268227.126651593,0.552670779934537,7580.662546637391,0.0671055008036822,Mensual,Estimado
2006-10-01,2006,10,1574.23,768.13,0.0,580.9292981860058,4464291.694376321,0.7549302655455438,7580.66254663739,0.0916639261212455,Mensual,Estimado
2006-11-01,2006,11,1574.23,768.13,0.0,642.1425353112832,4934699.619983759,0.8344781993512365,7580.66254663739,0.1013226671470719,Mensual,Estimado
2006-12-01,2006,12,1574.23,768.13,0.0,620.2575517988779,4766519.171121785,0.806038187001937,7580.66254663739,0.097869469799116,Mensual,Estimado
2007-01-01,2007,1,2167.58,1025.76,0.0,895.9195332837301,8899990.673029728,0.8542994941540791,9845.808798078499,0.0877687334288554,Mensual,Estimado
2007-02-01,2007,2,2167.58,1025.76,0.0,604.8477221924388,6008507.333672775,0.5767494556295228,9845.808798078499,0.0592538911386213,Mensual,Estimado
2007-03-01,2007,3,2167.58,1025.76,0.0,1105.0235917205123,10977213.12509413,1.0536896008675298,9845.808798078499,0.1082536069939655,Mensual,Estimado
