Fecha,Volumenproduccion
2003-04-01,0.4095537188956059
2003-05-01,0.0891877023713165
2003-05-01,0.0494555231413418
2003-06-01,0.0595384203730685
2003-06-01,0.0261329723676124
2003-07-01,0.0591448131779361
2003-07-01,0.0258233552985068
2003-08-01,0.0788711407525312
2003-08-01,0.0413403676991748
2003-09-01,0.0606065494071647
2003-09-01,0.0269731779966078
2003-10-01,0.5299690680645993
2003-10-01,0.3961804718973645
2003-11-01,0.4771594725198457
2003-11-01,0.3546396860697208
2003-12-01,0.5516821374833993
2003-12-01,0.4132602839482399
2004-01-01,0.5028739316435249
2004-01-01,0.4183642713313055
2004-02-01,0.4721389916250271
2004-02-01,0.3919591589459298
2004-03-01,0.5597802946736294
2004-03-01,0.4672538709319077
2004-04-01,0.5050040236415393
2004-04-01,0.4201942836418844
2004-05-01,0.0513099846256996
2004-05-01,0.0304150264974703
2004-06-01,0.060744900079861
2004-06-01,0.0385207850499095
2004-07-01,0.045348916372728
2004-07-01,0.0252937320663806
2004-08-01,0.0159075973373005
2004-08-01,0.0
2004-09-01,0.057652976838167
2004-09-01,0.0358644408164492
2004-10-01,0.3134102261610007
2004-10-01,0.2555915301707628
2004-11-01,0.4163983375612854
2004-11-01,0.3440710474317505
2004-12-01,0.4617413181092181
2004-12-01,0.3830262722194179
2005-01-01,0.3562630827126554
2005-01-01,0.3640828028112026
2005-02-01,0.3877905317281982
2005-02-01,0.3961541516704535
2005-03-01,0.4253526740182319
2005-03-01,0.4343643020917769
2005-04-01,0.4227765442565646
2005-04-01,0.4317437298960243
2005-05-01,0.4014914426841897
2005-05-01,0.4100914256548636
2005-06-01,0.3683374498900135
2005-06-01,0.3763654724876753
2005-07-01,0.3948877524090958
2005-07-01,0.4033738109672123
2005-08-01,0.3849102776999658
2005-08-01,0.393224208569216
2005-09-01,0.4046975714610494
2005-09-01,0.4133528653748884
2005-10-01,0.4185060012269874
2005-10-01,0.4273995130438304
2005-11-01,0.4182347919385121
2005-11-01,0.4271236249534153
2005-12-01,0.442439648006794
2005-12-01,0.4517460542108893
2006-01-01,0.4575768451632775
2006-01-01,0.5225919896432194
2006-02-01,0.4171139029779028
2006-02-01,0.4773855194956785
2006-03-01,0.4346762568479358
2006-03-01,0.4970067329583307
2006-04-01,0.3992982337478633
2006-04-01,0.457481294154958
2006-05-01,0.3450328944469347
2006-05-01,0.396854352349419
2006-06-01,0.3310303508183176
2006-06-01,0.3812102707194499
2006-07-01,0.2598631264411579
2006-07-01,0.3017000119362349
2006-08-01,0.3340436973356647
2006-08-01,0.3845768761125171
2006-09-01,0.3591526788118544
2006-09-01,0.4126294190130876
2006-10-01,0.4004140648893886
2006-10-01,0.4587279357599596
2006-11-01,0.4144450649837945
2006-11-01,0.4744038098474638
2006-12-01,0.4095443185244515
2006-12-01,0.4689285419467764
2007-01-01,0.4327986519458139
2007-01-01,0.550589511141442
2007-02-01,0.3780440523295577
2007-02-01,0.4836615044625251
2007-03-01,0.4645743895774192
2007-03-01,0.5894298422796536
2007-04-01,0.4625847049912824
2007-04-01,0.5869977977719191
2007-05-01,0.4468549377847452
2007-05-01,0.5677708840142597
2007-06-01,0.4181667115232981
2007-06-01,0.5327045003261511
2007-07-01,0.3931974318805687
2007-07-01,0.5021838842243364
2007-08-01,0.4008067047584033
2007-08-01,0.5114849012997714
2007-09-01,0.3786446001257206
2007-09-01,0.4843955700422992
2007-10-01,0.4346109958011897
2007-10-01,0.552804787346677
2007-11-01,0.4499567943704937
2007-11-01,0.5715623660037726
2007-12-01,0.417075024203707
2007-12-01,0.5313701018148124
2008-01-01,0.4719790433273322
2008-01-01,0.560318853936891
2008-02-01,0.4502834506837882
2008-02-01,0.5352548653084523
2008-03-01,0.4750197743911062
2008-03-01,0.5638316802540487
2008-04-01,0.4703979531675424
2008-04-01,0.5584922882174568
2008-05-01,0.4543325415322048
2008-05-01,0.539932606481401
2008-06-01,0.4100187586228366
2008-06-01,0.4887387917204097
2008-07-01,0.3682074080799804
2008-07-01,0.4404359298551606
2008-08-01,0.4304574549587993
2008-08-01,0.5123507418967108
2008-09-01,0.4510472711555225
2008-09-01,0.5361372743733834
2008-10-01,0.4852153712039561
2008-10-01,0.5756102164192481
2008-11-01,0.4962765533325801
2008-11-01,0.5883887262135599
2008-12-01,0.5033334531518826
2008-12-01,0.5965412602203074
2009-01-01,0.5933508538963107
2009-01-01,0.6675452156537001
2009-02-01,0.5430505725838273
2009-02-01,0.6118390794045563
2009-03-01,0.5914721512351537
2009-03-01,0.6654646056912255
2009-04-01,0.5783534769924132
2009-04-01,0.6509360456970118
2009-05-01,0.5251950252861265
2009-05-01,0.5920645667256001
2009-06-01,0.5224781443851698
2009-06-01,0.5890556981130934
2009-07-01,0.4360449135543021
2009-07-01,0.4933333441324788
2009-08-01,0.4412099163015176
2009-08-01,0.4990534383199478
2009-09-01,0.4772335939352061
2009-09-01,0.5389486405354366
2009-10-01,0.5236291185657305
2009-10-01,0.5903303694041593
2009-11-01,0.5032681697334177
2009-11-01,0.5677811955184624
2009-12-01,0.5136772170790317
2009-12-01,0.5793089205038624
2010-01-01,0.6631519274676543
2010-01-01,0.8491605658386061
2010-02-01,0.5968965750385921
2010-02-01,0.7666928150548087
2010-03-01,0.6925330708373093
2010-03-01,0.8857311479926436
2010-04-01,0.63673398323716
2010-04-01,0.816278264844837
2010-05-01,0.5881208929221868
2010-05-01,0.7557697614568613
2010-06-01,0.5477993773986264
2010-06-01,0.7055817453719386
2010-07-01,0.513802118273571
2010-07-01,0.6632655038900288
2010-08-01,0.4611846335470445
2010-08-01,0.5977727480867394
2010-09-01,0.5174142863487281
2010-09-01,0.6677615538798041
2010-10-01,0.5726185353624628
2010-10-01,0.7364740440102531
2010-11-01,0.6183617972897356
2010-11-01,0.7934104844087138
2010-12-01,0.6737318532236021
2010-12-01,0.8623293536959604
2011-01-01,0.8090412635505178
2011-01-01,0.8801333073847708
2011-02-01,0.7188327907227999
2011-02-01,0.7828467626299895
2011-03-01,0.7534488908414063
2011-03-01,0.820178962897435
2011-04-01,0.729369602137788
2011-04-01,0.7942103290796141
2011-05-01,0.6778501915779209
2011-05-01,0.7386485255809034
2011-06-01,0.6376430873509022
2011-06-01,0.6952866314901736
2011-07-01,0.5187304961875855
2011-07-01,0.5670437429955315
2011-08-01,0.6096036943515507
2011-08-01,0.6650471697587017
2011-09-01,0.6650766046080193
2011-09-01,0.7248726783520102
2011-10-01,0.7636023255183779
2011-10-01,0.8311290715308275
2011-11-01,0.7733837970241231
2011-11-01,0.8416780314631022
2011-12-01,0.7946241297123733
2011-12-01,0.864584954858517
2012-01-01,0.7603717608205136
2012-01-01,0.8910817940366336
2012-02-01,0.6700332777494868
2012-02-01,0.7869709988511218
2012-03-01,0.722954740017691
2012-03-01,0.8479604612797844
2012-04-01,0.7120281525499299
2012-04-01,0.8353680901079301
2012-05-01,0.6524888082207425
2012-05-01,0.766751834087092
2012-06-01,0.6253141882971308
2012-06-01,0.7354343800748647
2012-07-01,0.5465338615905019
2012-07-01,0.6446438091068636
2012-08-01,0.6439164345506208
2012-08-01,0.7568725820885608
2012-09-01,0.6588271901823917
2012-09-01,0.7740565171389203
2012-10-01,0.7660332884852172
2012-10-01,0.8976064347777631
2012-11-01,0.7633207930794343
2012-11-01,0.8944804131308082
2012-12-01,0.7911492201704833
2012-12-01,0.9265513487356628
2013-01-01,0.8633724025364056
2013-02-01,0.765740004623965
2013-03-01,0.8042899817320928
2013-04-01,0.7540749557972308
2013-05-01,0.747218652161263
2013-06-01,0.6610627957185062
2013-07-01,0.5792919174797051
2013-08-01,0.5844641201155834
2013-09-01,0.6559162268503378
2013-10-01,0.7761412210979854
2013-11-01,0.7663896172554728
2013-12-01,0.7734724762319125
2014-01-01,0.8395750219261686
2014-02-01,0.7526615794832213
2014-03-01,0.7809303354906407
2014-04-01,0.7405060948653596
2014-05-01,0.716241668074492
2014-06-01,0.6943297949111678
2014-07-01,0.6475266848545215
2014-08-01,0.6811820414253505
2014-09-01,0.7958714821664743
2014-10-01,0.8315861057272675
2014-11-01,0.7984966559025614
2014-12-01,0.8091497320480805
2015-01-01,0.8884889146653642
2015-02-01,0.7998689794158105
2015-03-01,0.8263299659150753
2015-04-01,0.7984290795896156
2015-05-01,0.8071815192090603
2015-06-01,0.7658018208487738
2015-07-01,0.7991247581072928
