Fecha,Anio,Sembrada,Cosechada,Rendimiento,helada_2016_lag2,helada_2016_lag3,sequia_2020_2022,Mes_Sin,Mes_Cos
2013-04-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2013-05-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.75,0.0669872981077806
2013-06-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.5000000000000001,0.0
2013-07-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2013-08-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2013-09-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.0,0.4999999999999999
2013-10-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.0669872981077807,0.75
2013-11-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2013-12-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.4999999999999999,1.0
2014-01-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.75,0.9330127018922194
2014-02-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.9330127018922192,0.75
2014-03-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,1.0,0.5
2014-04-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2014-05-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.75,0.0669872981077806
2014-06-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.5000000000000001,0.0
2014-07-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2014-08-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2014-09-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.0,0.4999999999999999
2014-10-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.0669872981077807,0.75
2014-11-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2014-12-01,0.642857142857153,0.5798321816532377,0.6430179199579977,0.0324722010157636,0.0,0.0,0.0,0.4999999999999999,1.0
2015-01-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.75,0.9330127018922194
2015-02-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.9330127018922192,0.75
2015-03-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,1.0,0.5
2015-04-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2015-05-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.75,0.0669872981077806
2015-06-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.5000000000000001,0.0
2015-07-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2015-08-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2015-09-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.0,0.4999999999999999
2015-10-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.0669872981077807,0.75
2015-11-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2015-12-01,0.6785714285714306,0.6867507860030948,0.7790191192071658,0.0,0.0,0.0,0.0,0.4999999999999999,1.0
2016-01-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.75,0.9330127018922194
2016-02-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.9330127018922192,0.75
2016-03-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,1.0,0.5
2016-04-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2016-05-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,1.0,0.0,0.0,0.75,0.0669872981077806
2016-06-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,1.0,0.0,0.5000000000000001,0.0
2016-07-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2016-08-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2016-09-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.0,0.4999999999999999
2016-10-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.0669872981077807,0.75
2016-11-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2016-12-01,0.7142857142857224,0.5840564374851572,0.6745592683407985,0.1744307822475971,0.0,0.0,0.0,0.4999999999999999,1.0
2017-01-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.75,0.9330127018922194
2017-02-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.9330127018922192,0.75
2017-03-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,1.0,0.5
2017-04-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2017-05-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.75,0.0669872981077806
2017-06-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.5000000000000001,0.0
2017-07-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2017-08-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2017-09-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.0,0.4999999999999999
2017-10-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.0669872981077807,0.75
2017-11-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2017-12-01,0.75,0.596688282360798,0.6664303336690196,0.2271932769342536,0.0,0.0,0.0,0.4999999999999999,1.0
2018-01-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.75,0.9330127018922194
2018-02-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.9330127018922192,0.75
2018-03-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,1.0,0.5
2018-04-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2018-05-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.75,0.0669872981077806
2018-06-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.5000000000000001,0.0
2018-07-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2018-08-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2018-09-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.0,0.4999999999999999
2018-10-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.0669872981077807,0.75
2018-11-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2018-12-01,0.7857142857142918,0.6853815517645803,0.6910016460709705,0.1408649178653251,0.0,0.0,0.0,0.4999999999999999,1.0
